SEM	1	26.0568205654468	160.43486751407085
TCP	1	26.294536038612442	158.30014405344707
TCP	2	24.28426774381484	336.44859909998013
SEM	2	29.69075987829545	283.97036013017606
TCP	3	27.70987502118721	444.9348896108964
SEM	3	33.62437783520708	379.263863211436
TCP	4	32.55250455367671	512.6371259174795
SEM	4	32.80046229090182	511.84950988415926
TCP	5	34.74443295195989	600.6666330122248
SEM	5	35.816754712488034	587.9078151451617
TCP	6	37.892961552032226	663.051349778607
SEM	6	38.39030066823698	658.3743272107462
TCP	7	40.988410715048616	717.9805852859233
SEM	7	40.86824326889488	714.5051835316664
TCP	8	41.582914667344	807.4468546412305
SEM	8	43.922390097050254	760.5732234010784
TCP	9	44.55248515958627	849.1207170915355
SEM	9	46.24529173673672	815.9583311812785
SEM	10	47.876783502831266	875.0317896395154
TCP	10	46.964856759975056	881.8909267759819
TCP	11	41.7941774378253	1087.5541922969019
SEM	11	48.10986590419942	941.5089424197982
TCP	12	29.666705642113094	1597.7034817574975
SEM	12	25.47487586612594	1793.482131995175
TCP	13	25.706642344407214	1973.651712695859
SEM	13	26.958391205881966	1854.1939779771503
SEM	14	28.238728091737038	1899.739756346414
TCP	14	31.481041741751856	1782.9006309391582
TCP	15	28.45659325735131	2066.4287889731254
SEM	15	29.3200971344372	1986.2749524053313
SEM	16	31.281264960983176	800.3099698915838
TCP	16	30.45614952537313	2079.052669399911
TCP	17	33.67798924323719	2048.0102729556306
TCP	18	38.67786929804582	1961.196935063283
TCP	19	38.496962885763445	2069.5844048398153
TCP	20	41.14673606562721	2056.129778942522
TCP	21	43.367824346912485	2078.592051250872
TCP	22	56.35154028942151	1838.446008562425
TCP	23	49.22503078634224	2052.037801961891
TCP	24	53.15831144348697	2017.1622786634093
TCP	25	55.34572717779234	2007.00670346305
TCP	26	56.08386222367816	2086.713320007389
